mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,result_1
O(C)c1cc(ccc1O)C(O)=O,22.622343,1,1,4,6,20,3,7,12,7,30.438562,1.5219281,0,0,8,0,0,8,0,0,4,0,2.4751153,-2.2523055,-0.6295625,0.6353969,2.2409468,-2.2484472,-0.55120444,0.7143724,2.4082565,-1.973097,-0.43213326,0.79768437,2.5301225,11.619656,2,0.16666667,6,20,1,12,2,2,0.16666667,13,0,9.1378279,6.4429746,4.7320509,5.4307213,5.6470656,3.251744,1.9880339,2.7996597,0.81383085,6,-0.78182781,-0.47450086,0.11564936,2.0933406,-0.887115,-0.37243524,0.15486878,2.2372293,-0.48336542,-0.23040129,0.22922972,2.3690827,10.083333,4.296875,2.4930749,7.4624853,3.0831981,1.7456119,1.9173599,4,2,1,0,1.266,-1.0427099,4.2000699,0,1,6,1,1,2,0,2.5639999,-2.5650001,1.3807554,-1.3807554,0.21098506,0.25874856,27.206198,25.592316,16.917038,0,20.648346,14.708499,0,36.764713,0,0,0,0,13.566921,18.038837,0.61392128,0.39419591,0.18222576,0.38607875,0.60580409,0.20385298,106.48026,68.370468,31.605757,66.962601,105.0724,35.356846,0.5,1,2.5639999,-2.5650001,0.24726988,0.25341129,0.46979508,0.39419591,0.18222576,0.53020489,0.60580409,0.34797916,81.482605,68.370468,31.605757,91.960258,105.0724,60.354504,3,0,1,0.24726988,0.25341129,0.083333336,1.099,36.385113,7.7454643,0,25.385227,27.047791,35.383869,0,52.929554,0,10.486856,4.1618099,23.862217,36.385113,25.385227,13.672431,0,52.929554,7.7454643,35.383869,66.760002,0.65002245,4.5849624,2.457655,6.8668957,173.44287,206.61295,2.503756,0,102.20949,14.708499,43.204517,168.14799,195,16,56,0
O1[C@H]2[C@@H](OC1(C)C)[C@@H](O[C@@H]2Cn1nnc(c1)C=1CCCCC=1)OC,53.097824,2,3,6,5,49,0,6,24,15,76.782623,1.5669923,0,0,17,0,0,25,0,3,4,0,1.3389148,-2.6432853,-0.40014887,0.58528882,2.8438463,-2.6396785,-0.35719904,0.57614648,2.7666035,-2.3801112,-0.22209474,0.77991498,3.0333312,36.974174,4,0.14814815,5,52,1,27,4,4,0.14814815,46,0,16.733841,14.47427,11.499636,11.913849,11.554774,8.6904411,5.4974003,5.9663267,0.7528131,12,-0.81529617,-0.32829675,-0.005339957,2.7967081,-0.94034839,-0.28539118,0.008798053,2.7914677,-0.53105134,-0.14063528,0.18134235,3.0093606,17.415638,6.9575,3.6183696,15.208752,6.0381923,3.1262462,3.8263903,7,0,1,0,1.641,-2.5929999,8.8264914,0,1,20,1,4,5,0,3.5669999,-3.5669999,2.0961218,-2.0961218,0.08966928,0.16790244,84.713058,76.857483,21.414337,12.263453,0,0,0,74.509148,25.414408,9.4210396,0,0,0,10.015024,0.96816665,0.37939161,0.031833347,0.031833347,0.62060839,0,304.59293,119.35962,10.015024,10.015024,195.24834,0,0.5,1,3.5669999,-3.5669999,0.15699467,0.15699467,0.59707117,0.20280774,0.19578776,0.4029288,0.79719228,0.20714104,187.84335,63.804928,61.596386,126.76461,250.80302,65.168221,6,1,4,0.15699467,0.15699467,0.66666669,2.3933001,0,34.980064,71.931999,0,2.7567475,35.383869,0,38.043118,75.473625,85.091606,8.6167002,43.99955,34.980064,0,30.689198,3.185575,128.77074,0,102.0359,67.629997,0.44886449,5.7548876,3.4114919,8.8588343,314.60797,445.53424,32.595566,0,248.40047,15.817043,32.595566,335.40399,1397,35,134,1
O1[C@H]2[C@@H](OC1(C)C)[C@@H](O[C@@H]2Cn1nnc(c1)-c1ccccc1)OC,50.430653,2,3,6,11,45,0,6,24,15,72.652969,1.6145104,0,0,17,0,0,21,0,3,4,0,1.3394222,-2.5419323,-0.46201774,0.6638034,2.8438227,-2.6396239,-0.44529319,0.69240928,2.7128491,-2.326098,-0.35198706,0.83197653,3.0332596,32.601349,4,0.14814815,11,48,0,27,4,4,0.14814815,37,0,16.733841,13.955243,10.98061,11.913849,11.554774,8.0506487,4.8576069,5.9663267,0.76400381,12,-0.81518191,-0.36697939,0.053005118,2.7517381,-0.93981802,-0.27065444,0.073362708,2.7231531,-0.53101259,-0.19248398,0.18670951,2.9615052,17.415638,6.9575,3.6183696,14.169137,5.6065273,2.8957062,3.3099856,7,0,1,0,2.1589999,-3.08972,8.7857304,0,1,20,1,4,4,0,3.937,-3.937,2.1253319,-2.1253319,0.088436894,0.16559483,52.798512,93.919029,21.414337,12.263453,0,0,0,37.495354,74.434021,9.4210396,0,0,0,10.015024,0.96787596,0.42136616,0.032124069,0.032124069,0.57863384,0,301.74576,131.36545,10.015024,10.015024,180.39534,0,0.5,1,3.937,-3.937,0.14224029,0.14224029,0.63270009,0.35481051,0.15826713,0.36729991,0.64518946,0.20903277,197.25107,110.616,49.341484,114.5097,201.14478,65.168221,6,1,4,0.14224029,0.14224029,1,2.1029,0,34.980064,71.931999,0,0,35.383869,0,111.3726,0,85.091606,8.5158005,43.99955,34.980064,0,27.932449,5.9423227,123.86986,0,102.0359,67.629997,0.44886449,5.7548876,3.4114919,8.8588343,311.76077,433.73083,32.595566,0,248.40047,15.817043,32.595566,331.37198,1397,35,134,1
O=C1NC(C(C(OCC)=O)C(=N1)C)c1ccc(cc1)C,43.008274,0,0,3,6,38,1,4,20,12,59.004349,1.5527461,0,0,15,0,0,18,0,2,3,0,2.0830317,-2.566174,-0.45420372,0.443333,2.6263216,-2.6616027,-0.34706646,0.57393217,2.5902834,-2.3075368,-0.27464578,0.59023058,2.8780184,25.489725,3,0.14285715,6,39,3,21,3,4,0.19047619,30,0,14.698306,11.843167,9.6712084,10.576985,9.5240755,6.614769,4.7278328,5.8281336,0.734272,10,-0.80758464,-0.38656256,0.02110713,2.5970399,-1.1316476,-0.2709654,0.13588952,2.6290245,-0.51421046,-0.19146904,0.13317807,2.8591156,16.371881,7.3198571,4.0233746,12.105042,5.3187943,2.886385,3.2192113,5,1,1,0,1.807,-3.1350701,7.6512117,0,1,12,1,2,3,0,3.849,-3.849,1.7649697,-1.7649697,0.19396763,0.18618168,49.353413,47.954956,0,8.6190128,0,14.708499,17.440542,58.451572,51.228157,0,0,19.249496,13.566921,2.6406472,0.761289,0.51246476,0.12519565,0.23871098,0.48753524,0.11351533,215.6071,145.1368,35.457066,67.60611,138.07642,32.14904,0.5,1,3.849,-3.849,0.2184983,0.18965966,0.64330083,0.31387573,0.12519565,0.3566992,0.68612427,0.23150353,182.19128,88.893761,35.457066,101.02193,194.31946,65.564857,5,0,2,0.2184983,0.18965966,1,2.4950199,18.01075,15.332168,34.862103,20.926258,10.781946,16.78553,0,70.572739,3.9819686,123.84026,7.5794702,58.724319,16.78553,22.421547,10.353119,0,70.572739,36.258427,99.978043,67.760002,0.48464775,5.3923173,2.997447,8.3772707,283.21323,373.59454,32.816418,5.6825762,186.84297,41.352348,38.498993,274.32001,778,31,100,0
O=C1NC(C(C(OCC)=O)C(=N1)C)c1ccccc1,39.914688,0,0,3,6,35,1,4,19,11,55.467049,1.5847728,0,0,14,0,0,16,0,2,3,0,2.0942791,-2.5649903,-0.52933151,0.58387148,2.6259258,-2.6614723,-0.45291653,0.6612615,2.5872142,-2.3069005,-0.39395496,0.71289659,2.8772638,23.303312,3,0.15000001,6,36,3,20,3,4,0.2,27,0,13.828063,10.920517,8.748559,9.7067423,9.130229,6.2040854,4.3171492,5.4342871,0.74547201,9,-0.80747455,-0.38729027,0.072264865,2.5606186,-1.1316471,-0.27624202,0.15551189,2.5823894,-0.51420969,-0.20381717,0.15756187,2.821089,15.39,7.1358023,3.7616327,11.182765,5.0847578,2.639668,2.9927185,5,1,1,0,1.5089999,-2.66115,7.2037368,0,1,12,1,2,3,0,3.855,-3.855,1.7429279,-1.7429279,0.19642064,0.18853623,36.557255,52.220341,0,8.6190128,0,14.708499,17.440542,39.703896,61.274521,0,0,19.249496,13.566921,2.6406472,0.74582368,0.51295173,0.1333067,0.25417632,0.48704827,0.12086964,198.37502,136.43549,35.457066,67.60611,129.54565,32.14904,0.44444445,0.80000001,3.855,-3.855,0.21815823,0.18936446,0.6201914,0.37198174,0.1333067,0.3798086,0.62801826,0.24650192,164.9592,98.940125,35.457066,101.02193,167.041,65.564857,5,0,2,0.21815823,0.18936446,1,2.1866,18.01075,15.332168,34.862103,20.926258,7.5963712,16.78553,0,88.215919,3.9819686,90.514244,7.1057701,58.724319,16.78553,22.421547,7.1675434,0,88.215919,36.258427,66.652031,67.760002,0.5023343,5.321928,2.8830462,8.2363415,265.98114,349.16534,32.816418,5.6825762,171.03447,41.352348,38.498993,260.293,666,29,94,0
Clc1ccc(cc1)C1NC(=O)N=C(C)C1C(OCC)=O,41.427895,0,0,3,6,35,1,4,20,12,60.863689,1.7389625,0,0,14,1,0,15,0,2,3,0,2.0830317,-2.564573,-0.54979455,0.5671764,2.6261361,-2.6614139,-0.38144571,0.71037805,2.5888,-2.3067734,-0.33180228,0.79072082,2.8774703,22.630104,3,0.14285715,6,36,3,21,3,4,0.19047619,27,0,14.698306,11.97706,8.6712084,9.5769854,9.5240755,6.681716,4.2278328,5.2507834,0.8072331,10,-0.80737787,-0.3915993,0.060084008,2.5627649,-1.1316457,-0.27095726,0.17383038,2.5929379,-0.51420957,-0.19166368,0.1777893,2.8258471,16.371881,7.3198571,4.0233746,13.077577,5.7727895,3.1434662,3.7747047,5,1,1,0,2.1010001,-3.3954401,7.702785,0,1,12,1,2,3,0,3.882,-3.882,1.7251487,-1.7251487,0.19844492,0.19047925,41.077,47.954956,0,8.6190128,0,14.708499,17.440542,64.213699,54.091755,0,0,19.249496,13.566921,2.6406472,0.76158309,0.5422526,0.12504143,0.23841693,0.4577474,0.11337549,215.95642,153.76253,35.457066,67.60611,129.8,32.14904,0.5,1,3.882,-3.882,0.2166409,0.18804739,0.64374024,0.41002303,0.12504143,0.35625976,0.58997697,0.23121834,182.5406,116.26717,35.457066,101.02193,167.29536,65.564857,5,0,2,0.2166409,0.18804739,1,2.8399999,18.01075,15.332168,34.862103,20.926258,7.5963712,16.78553,3.5006065,70.572739,3.9819686,129.66289,7.60677,58.724319,16.78553,22.421547,10.66815,0,70.572739,36.258427,105.80067,67.760002,0.48464775,5.3923173,2.997447,8.3772707,283.56253,365.12128,32.816418,5.6825762,189.32768,41.352348,38.498993,294.73801,778,31,100,0
Oc1cc(ccc1O)-c1[nH]c2c(n1)cccc2C,36.445515,2,2,4,15,30,4,8,18,13,46.884197,1.5628066,0,0,14,0,0,12,0,2,2,0,1.6239462,-2.2536638,-0.66901839,0.77044922,2.2646799,-2.1077929,-0.58911914,0.81364328,2.4486861,-1.9647051,-0.50067157,0.97421968,2.5911551,15.098484,1,0.050000001,16,32,0,20,2,1,0.050000001,16,0,12.698306,9.8057423,7.9641018,9.2840929,8.6478672,5.6264782,4.2320509,5.8601732,0.74710757,9,-0.82894373,-0.4537679,0.13805018,2.38308,-0.77771175,-0.31259403,0.17157437,2.5491934,-0.478506,-0.21808083,0.29857251,2.6976748,13.005,5.1747918,2.5246549,8.9472284,3.4739103,1.6641926,1.7267705,4,3,1,0,2.997,-3.92681,6.8798771,0,1,16,1,3,1,0,2.825,-2.825,1.5890359,-1.5890359,0.13682622,0.22483721,15.004698,38.991417,28.107601,8.6190128,20.648346,0,0,69.97583,24.509808,0,0,5.6825762,0,15.671971,0.81513727,0.50983471,0.093985423,0.18486272,0.49016529,0.090877295,185.20837,115.84019,21.354548,42.002892,111.37108,20.648346,0.44444445,0.80000001,2.825,-2.825,0.15929204,0.2,0.74831986,0.45620611,0.09338294,0.25168017,0.54379386,0.15829721,170.0267,103.65517,21.217657,57.184566,123.55609,35.966911,5,0,3,0.15929204,0.2,1,2.9495201,50.770454,16.78553,16.78553,0,3.185575,0,0,115.66087,0,43.81287,6.95963,0,67.555984,16.78553,13.672431,9.8017693,105.85911,0,33.326015,69.139999,0.53921634,5.321928,2.9832764,8.0332232,227.21126,321.58957,0,0,158.99265,11.190562,38.498993,240.26199,597,28,98,1
Oc1cc(O)ccc1-c1[nH]c2c(n1)cccc2C,36.445515,2,2,4,15,30,4,8,18,13,46.884197,1.5628066,0,0,14,0,0,12,0,2,2,0,1.6523182,-2.2537169,-0.69215691,0.77127987,2.2673042,-2.1077244,-0.60665554,0.82398373,2.4514077,-1.9647621,-0.51537246,0.98158085,2.5928738,15.098484,1,0.050000001,16,32,0,20,2,1,0.050000001,16,0,12.698306,9.8057423,7.9641018,9.2840929,8.6478672,5.6264782,4.2320509,5.8601732,0.74710757,9,-0.82872903,-0.46716252,0.13218588,2.3880274,-0.77875096,-0.32295239,0.16833051,2.5553875,-0.478506,-0.22082809,0.30154249,2.701793,13.005,5.1747918,2.5246549,8.9472284,3.4739103,1.6641926,1.7267705,4,3,1,0,2.997,-3.92681,6.8798771,0,1,16,1,3,1,0,2.825,-2.825,1.5758969,-1.5758969,0.13791566,0.22828239,15.004698,55.908459,11.190562,8.6190128,20.648346,0,0,69.97583,24.509808,0,0,5.6825762,0,15.671971,0.81513727,0.50983471,0.093985423,0.18486272,0.49016529,0.090877295,185.20837,115.84019,21.354548,42.002892,111.37108,20.648346,0.44444445,0.80000001,2.825,-2.825,0.15929204,0.2,0.74831986,0.45620611,0.09338294,0.25168017,0.54379386,0.15829721,170.0267,103.65517,21.217657,57.184566,123.55609,35.966911,5,0,3,0.15929204,0.2,1,2.9495201,50.770454,16.78553,16.78553,0,3.185575,0,0,115.66087,0,43.81287,6.95963,0,67.555984,16.78553,13.672431,9.8017693,105.85911,0,33.326015,69.139999,0.53921634,5.321928,2.9538708,8.0396299,227.21126,321.58957,0,0,158.99265,11.190562,38.498993,240.26199,588,28,98,0
Oc1c(cccc1O)-c1[nH]c2c(n1)cccc2C,36.445515,2,2,4,15,30,4,8,18,13,46.884197,1.5628066,0,0,14,0,0,12,0,2,2,0,1.6821692,-2.2537143,-0.63737208,0.71955001,2.268688,-2.1077106,-0.56280434,0.77099597,2.461293,-1.9647858,-0.47173402,0.91072392,2.5935504,15.098484,1,0.050000001,16,32,0,20,2,1,0.050000001,16,0,12.698306,9.8057423,7.9641018,9.2840929,8.6647034,5.6324611,4.2380338,5.8770099,0.74710757,8,-0.82870722,-0.44735131,0.12407455,2.3911242,-0.77873755,-0.2946955,0.16518137,2.5599525,-0.47851029,-0.20986553,0.28075686,2.7042804,13.005,5.1747918,2.4000001,8.9472284,3.4739103,1.582023,1.7267705,4,3,1,0,2.9579999,-3.92681,6.8836155,0,1,16,1,3,1,0,2.825,-2.825,1.6286259,-1.6286259,0.13351381,0.21936265,15.004698,38.991417,28.107601,8.6190128,20.648346,0,0,57.720928,36.764713,0,0,5.6825762,0,15.671971,0.81513727,0.50983471,0.093985423,0.18486272,0.49016529,0.090877295,185.20837,115.84019,21.354548,42.002892,111.37108,20.648346,0.5,1,2.825,-2.825,0.15929204,0.2,0.74831986,0.45620611,0.09338294,0.25168017,0.54379386,0.15829721,170.0267,103.65517,21.217657,57.184566,123.55609,35.966911,4,0,3,0.15929204,0.2,1,2.9495201,50.770454,16.78553,16.78553,0,3.185575,0,0,115.66087,0,43.81287,6.95963,0,67.555984,16.78553,13.672431,9.8017693,105.85911,0,33.326015,69.139999,0.53921634,5.321928,2.8825791,8.0495825,227.21126,321.58957,0,0,158.99265,11.190562,38.498993,240.26199,577,29,98,0
Oc1ccc(O)cc1-c1[nH]c2c(n1)cccc2C,36.445515,2,2,4,15,30,4,8,18,13,46.884197,1.5628066,0,0,14,0,0,12,0,2,2,0,1.6776012,-2.2537279,-0.67153263,0.78993219,2.2679694,-2.1077075,-0.59271735,0.80684072,2.4519932,-1.9647764,-0.50604528,0.97433233,2.5932815,15.098484,1,0.050000001,16,32,0,20,2,1,0.050000001,16,0,12.698306,9.8057423,7.9641018,9.2840929,8.6478672,5.6264782,4.2320509,5.8601732,0.74710757,8,-0.82875246,-0.4546093,0.14036018,2.3902061,-0.77883554,-0.31204805,0.16617748,2.5580745,-0.47851077,-0.21862753,0.29824787,2.7037871,13.005,5.1747918,2.5246549,8.9472284,3.4739103,1.6641926,1.7267705,4,3,1,0,2.997,-3.92681,6.8798771,0,1,16,1,3,1,0,2.825,-2.825,1.5743631,-1.5743631,0.13804917,0.22854349,15.004698,55.908459,11.190562,8.6190128,20.648346,0,0,69.97583,24.509808,0,0,5.6825762,0,15.671971,0.81513727,0.50983471,0.093985423,0.18486272,0.49016529,0.090877295,185.20837,115.84019,21.354548,42.002892,111.37108,20.648346,0.5,1,2.825,-2.825,0.15929204,0.2,0.74831986,0.45620611,0.09338294,0.25168017,0.54379386,0.15829721,170.0267,103.65517,21.217657,57.184566,123.55609,35.966911,4,0,3,0.15929204,0.2,1,2.9495201,50.770454,16.78553,16.78553,0,3.185575,0,0,115.66087,0,43.81287,6.95963,0,67.555984,16.78553,13.672431,9.8017693,105.85911,0,33.326015,69.139999,0.53921634,5.321928,2.8871787,8.0500689,227.21126,321.58957,0,0,158.99265,11.190562,38.498993,240.26199,579,28,98,0
Oc1cc(ccc1O)\C=C\c1ccc(NC(=O)C)cc1,41.667896,1,1,3,12,35,3,6,20,15,52.16666,1.490476,0,0,16,0,0,15,0,1,3,0,1.6218067,-2.310524,-0.6859951,0.73867548,2.2805541,-2.3499746,-0.58252162,0.80972242,2.4384441,-1.9838454,-0.52443373,0.90114266,2.6048524,18.016106,3,0.14285715,12,36,2,21,2,4,0.19047619,22,0,14.53517,10.998828,9.1961527,10.828063,9.5417137,6.1214223,4.9700847,6.9931664,0.72750515,13,-0.81419128,-0.46374086,0.10333514,2.3255453,-0.99737686,-0.29936862,0.16453509,2.5069869,-0.46821287,-0.23195845,0.24606188,2.6453872,16.371881,7.8520408,5.3789063,11.213285,5.2603273,3.5453987,2.9492774,4,3,1,0,3.22,-3.7446101,7.7497325,0,1,13,1,2,3,0,3.5869999,-3.5869999,1.7532898,-1.7532898,0.1266959,0.20377374,38.243385,38.388474,16.917038,8.6190128,33.597878,0,0,53.436695,61.274521,0,0,0,13.566921,15.671971,0.77535504,0.51462972,0.10453068,0.22464497,0.48537031,0.12011429,216.87912,143.9501,29.238892,62.836769,135.76579,33.597878,0.46153846,0.85714287,3.5869999,-3.5869999,0.15862837,0.15890716,0.74454159,0.49883839,0.10453068,0.25545841,0.50116163,0.15092774,208.26012,139.53304,29.238892,71.45578,140.18286,42.216888,7,0,2,0.15862837,0.15890716,0.2,3.2265999,50.770454,23.269535,23.862217,0,6.37115,0,0,123.50229,35.286369,46.569618,7.94453,23.862217,50.770454,0,16.858006,20.767498,123.50229,40.545151,33.326015,69.559998,0.48464775,5.3923173,3.4842131,8.2896242,279.71588,370.16919,13.566921,5.6825762,199.71857,12.949531,46.383339,269.29999,973,26,98,0
O=C(N\N=C\c1ccc(cc1)C)c1ccc(cc1)-c1[nH]c2cc(C)c(cc2n1)C,62.111446,3,4,4,21,51,3,7,29,21,73.147095,1.4342568,0,0,24,0,0,22,0,4,1,0,1.1436752,-2.3347883,-0.64622164,0.69945937,2.3085933,-2.3578386,-0.53807992,0.80591482,2.4576168,-2.0472398,-0.46952721,0.85431087,2.6253011,27.648554,4,0.125,22,54,2,32,2,5,0.15625,30,0,20.380104,16.653528,14.350853,16.551678,13.991203,9.4692535,7.5861101,10.372612,0.70391637,18,-0.82958865,-0.39854741,0.080467731,2.511996,-1.13195,-0.27082902,0.16445385,2.6356931,-0.47926414,-0.21605732,0.21488394,2.8242967,22.203125,10.08,5.6266351,14.803585,6.6144605,3.648891,3.3764734,5,2,1,0,6.0349998,-8.0652704,11.557377,0,1,23,1,4,4,1,4.099,-4.099,2.0024343,-2.0024343,0.13574459,0.16873157,42.805553,77.064262,11.190562,17.238026,0,12.949531,0,111.88827,75.737961,0,9.4210396,9.5579309,13.566921,0.13689101,0.90509599,0.57739484,0.060965322,0.094903983,0.42260516,0.033938657,345.34567,220.30901,23.261742,36.211273,161.24794,12.949531,0.5,1,4.099,-4.099,0.1327153,0.13905831,0.77413881,0.44140226,0.085297599,0.22586121,0.55859774,0.14056361,295.37802,168.4201,32.545891,86.178917,213.13686,53.633022,9,0,4,0.1327153,0.13905831,1,4.9190602,17.888229,22.044313,33.999886,0,39.790092,16.663008,0,186.23361,0,99.978043,11.72429,23.862217,33.448536,34.673759,15.927875,9.8017693,176.43184,5.2587838,117.1924,70.139999,0.38828552,6,3.9337091,9.361805,381.55695,543.34149,22.987961,9.4210396,272.96063,44.439598,43.774151,382.46698,2760,44,154,1
Clc1cc(ccc1)\C=N\NC(=O)c1ccc(cc1)-c1[nH]c2cc(C)c(cc2n1)C,60.531067,3,4,4,21,48,3,7,29,21,75.325653,1.5692844,0,0,23,1,0,19,0,4,1,0,1.1516137,-2.3347878,-0.65255547,0.69115227,2.3085799,-2.3573277,-0.50950456,0.80808485,2.4576163,-2.0472398,-0.45730081,0.89660782,2.6252592,24.788933,4,0.125,22,51,2,32,2,5,0.15625,27,0,20.380104,16.787422,13.350853,15.551678,13.991203,9.5362005,7.0861101,9.7952614,0.75324154,17,-0.82958859,-0.41078812,0.075713731,2.5009754,-1.1319466,-0.27082908,0.17254995,2.627665,-0.4790878,-0.20531632,0.27479693,2.8148787,22.203125,10.08,5.6266351,15.636955,7.0028095,3.8697083,3.7759526,5,2,1,1,6.3660002,-8.3256397,11.61393,0,1,23,1,4,4,1,4.132,-4.132,1.9631842,-1.9631842,0.13845854,0.17210503,34.52914,77.064262,11.190562,17.238026,0,12.949531,0,117.6504,78.601563,0,9.4210396,9.5579309,13.566921,0.13689101,0.90518284,0.59945267,0.060909558,0.094817176,0.4005473,0.033907615,345.69501,228.93474,23.261742,36.211273,152.97153,12.949531,0.47058824,0.8888889,4.132,-4.132,0.13165538,0.13794772,0.7743454,0.51267427,0.085219577,0.22565462,0.48732576,0.14043504,295.72736,195.7935,32.545891,86.178917,186.11276,53.633022,9,0,4,0.13165538,0.13794772,1,5.26404,17.888229,22.044313,33.999886,0,36.604515,16.663008,3.5006065,186.23361,0,105.80067,11.75159,23.862217,33.448536,34.673759,16.242907,9.8017693,176.43184,5.2587838,123.01503,70.139999,0.38828552,6,3.9076967,9.3650703,381.90628,534.86829,22.987961,9.4210396,275.44534,44.439598,43.774151,402.88498,2738,44,154,1
O=C(N\N=C\c1cc(ccc1)C)c1ccc(cc1)-c1[nH]c2cc(C)c(cc2n1)C,62.111446,3,4,4,21,51,3,7,29,21,73.147095,1.4342568,0,0,24,0,0,22,0,4,1,0,1.1516137,-2.3347886,-0.60400015,0.66197371,2.3086002,-2.3580892,-0.49951217,0.76482576,2.457617,-2.0472398,-0.44808477,0.83407897,2.6253207,27.648554,4,0.125,22,54,2,32,2,5,0.15625,30,0,20.380104,16.653528,14.350853,16.551678,13.991203,9.4692535,7.5861101,10.372612,0.70391637,17,-0.82958883,-0.39665529,0.073523551,2.5142829,-1.1319482,-0.27082911,0.1640261,2.6375513,-0.47924602,-0.20485489,0.21528634,2.8264494,22.203125,10.08,5.6266351,14.803585,6.6144605,3.648891,3.3764734,5,2,1,0,6.072,-8.0652704,11.557377,0,1,23,1,4,4,1,4.099,-4.099,2.0024176,-2.0024176,0.13574572,0.16873297,42.805553,77.064262,11.190562,17.238026,0,12.949531,0,114.09681,73.529427,0,9.4210396,9.5579309,13.566921,0.13689101,0.90509599,0.57739484,0.060965322,0.094903983,0.42260516,0.033938657,345.34567,220.30901,23.261742,36.211273,161.24794,12.949531,0.47058824,0.8888889,4.099,-4.099,0.1327153,0.13905831,0.77413881,0.44140226,0.085297599,0.22586121,0.55859774,0.14056361,295.37802,168.4201,32.545891,86.178917,213.13686,53.633022,9,0,4,0.1327153,0.13905831,1,4.9190602,17.888229,22.044313,33.999886,0,39.790092,16.663008,0,186.23361,0,99.978043,11.72429,23.862217,33.448536,34.673759,15.927875,9.8017693,176.43184,5.2587838,117.1924,70.139999,0.38828552,6,3.9076967,9.3650703,381.55695,543.34149,22.987961,9.4210396,272.96063,44.439598,43.774151,382.46698,2738,44,154,1
